FRAME;time.TIME;in_chassis_acceleration.longitudinal;in_chassis_velocity.pitch;cueing_velocity.pitch;cueing_acceleration.longitudinal;cueing_position.pitch;cueing_position.longitudinal;OUT5_XY;OUT6_XY;in_chassis_acceleration.lateral;in_chassis_velocity.roll;cueing_velocity.roll;cueing_acceleration.lateral;cueing_position.roll;cueing_position.lateral;OUT5_XY;OUT6_XY;chassis_velocity.yaw;IN2_ZA;in_cueing_velocity.yaw;cueing_position.yaw;OUT3_ZA;in_chassis_acceleration.vertical;IN2_ZV;cueing_acceleration.vertical;cueing_position.vertical;OUT3_ZV;CYCLE_MICROSECS_YX;CYCLE_MICROSECS_XY;CYCLE_MICROSECS_ZA;CYCLE_MICROSECS_ZV;TOT_TIME;cueing_position.longitudinalHP;cueing_position.longitudinalLP;cueing_position.lateralHP;cueing_position.lateralLP;cueing_position.yawHP;cueing_position.yawLP;actual_velocity.x;actual_velocity.y;actual_velocity.z;actual_velocity.yaw;actual_velocity.pitch;actual_velocity.roll;actual_acc.x;actual_acc.y;actual_acc.z;actual_acc.yaw;actual_acc.pitch;actual_acc.roll;status_xy;status_yx;status_za;status_zv;actT1_lenght;actT1_pos.X;actT1_pos.Y;actT1_pos.Z;actT1_pos.YAW;actT1_pos.PITCH;actT1_pos.ROLL;actT1_pos.PSI;actT1_pos.THETA;actT1_pos.PHI;actT2_lenght;actT2_pos.X;actT2_pos.Y;actT2_pos.Z;actT2_pos.YAW;actT2_pos.PITCH;actT2_pos.ROLL;actT2_pos.PSI;actT2_pos.THETA;actT2_pos.PHI;actT3_lenght;actT3_pos.X;actT3_pos.Y;actT3_pos.Z;actT3_pos.YAW;actT3_pos.PITCH;actT3_pos.ROLL;actT3_pos.PSI;actT3_pos.THETA;actT3_pos.PHI;actH1_lenght;actH1_pos.Xtop;actH1_pos.Ytop;actH1_pos.Ztop;actH1_pos.Xbottom;actH1_pos.Ybottom;actH1_pos.Zbottom;actH1_pos.YAW;actH1_pos.PITCH;actH1_pos.ROLL;actH1_pos.PSI;actH1_pos.THETA;actH1_pos.PHI;actH2_lenght;actH2_pos.Xtop;actH2_pos.Ytop;actH2_pos.Ztop;actH2_pos.Xbottom;actH2_pos.Ybottom;actH2_pos.Zbottom;actH2_pos.YAW;actH2_pos.PITCH;actH2_pos.ROLL;actH2_pos.PSI;actH2_pos.THETA;actH2_pos.PHI;actH3_lenght;actH3_pos.Xtop;actH3_pos.Ytop;actH3_pos.Ztop;actH3_pos.Xbottom;actH3_pos.Ybottom;actH3_pos.Zbottom;actH3_pos.YAW;actH3_pos.PITCH;actH3_pos.ROLL;actH3_pos.PSI;actH3_pos.THETA;actH3_pos.PHI;actH4_lenght;actH4_pos.Xtop;actH4_pos.Ytop;actH4_pos.Ztop;actH4_pos.Xbottom;actH4_pos.Ybottom;actH4_pos.Zbottom;actH4_pos.YAW;actH4_pos.PITCH;actH4_pos.ROLL;actH4_pos.PSI;actH4_pos.THETA;actH4_pos.PHI;actH5_lenght;actH5_pos.Xtop;actH5_pos.Ytop;actH5_pos.Ztop;actH5_pos.Xbottom;actH5_pos.Ybottom;actH5_pos.Zbottom;actH5_pos.YAW;actH5_pos.PITCH;actH5_pos.ROLL;actH5_pos.PSI;actH5_pos.THETA;actH5_pos.PHI;actH6_lenght;actH6_pos.Xtop;actH6_pos.Ytop;actH6_pos.Ztop;actH6_pos.Xbottom;actH6_pos.Ybottom;actH6_pos.Zbottom;actH6_pos.YAW;actH6_pos.PITCH;actH6_pos.ROLL;actH6_pos.PSI;actH6_pos.THETA;actH6_pos.PHI;actH1_pos.PSIs;actH1_pos.THETAs;actH1_pos.PHIs;actH2_pos.PSIs;actH2_pos.THETAs;actH2_pos.PHIs;actH3_pos.PSIs;actH3_pos.THETAs;actH3_pos.PHIs;actH4_pos.PSIs;actH4_pos.THETAs;actH4_pos.PHIs;actH5_pos.PSIs;actH5_pos.THETAs;actH5_pos.PHIs;actH6_pos.PSIs;actH6_pos.THETAs;actH6_pos.PHIs;TripFrame.PSI;TripFrame.THETA;TripFrame.PHI;HexFrame.PSI;HexFrame.THETA;HexFrame.PHI;cueing_position.longitudinalinv;cueing_position.longitudinalHPinv;cueing_position.longitudinalLPinv;cueing_position.yawinv;cueing_position.yawHPinv;cueing_position.yawLPinv;cueing_position.lateralinv;cueing_position.lateralHPinv;cueing_position.lateralLPinv;actT1_pos.Xextern;actT1_pos.Yextern;actT1_pos.Zextern;actT2_pos.Xextern;actT2_pos.Yextern;actT2_pos.Zextern;actT3_pos.Xextern;actT3_pos.Yextern;actT3_pos.Zextern
798;3.985;-0.0443981;0.00916019;0.0931444;-0.844707;-0.122286;4.90333;0.448917;0.0835747;-0.000258449;-1.81064e-005;0.000301008;-0.00208693;-1.94989e-005;-0.000772162;-0.000197037;0.000297126;2.5109e-005;797;2.51721e-005;-9.51085e-007;2.4917e-005;-0.0162064;797;-0.133656;-0.0172471;0.0225249;532.932;808.785;196.545;201.526;1748.6;0.0478633;4.85547;-9.07973e-006;-0.000763136;-2.09199e-006;1.1409e-006;0.448897;-0.000196857;0.0225249;2.4917e-005;0.0835747;0.000297126;-1.89555;-0.00240963;-0.164556;0;0;0;0;0;0;0;1.24169;-4.80761;0.194859;-0.381;2.63726;0;0;2.63726;0;0;1.1588;-4.63951;-0.0962979;-0.381;0.54426;0;0;0.54426;0;0;1.20094;-4.97571;-0.096299;-0.381;-1.61066;0;0;-1.61066;0;0;1.4817;-5.19178;0.754142;1.49372;-4.3273;1.16595;0.363;0.444563;0.868128;0;2.01536;0.868128;-1.5708;1.35392;-4.11154;0.125773;1.36094;-4.11047;1.04077;0.363;1.56963;0.828733;0;3.14042;0.828733;-1.5708;1.35393;-4.11154;-0.124227;1.36094;-4.11047;-1.03924;0.363;4.71356;0.82872;0;0.00117092;0.82872;-1.5708;1.48169;-5.19178;-0.752599;1.49369;-4.3273;-1.16443;0.363;5.83861;0.86811;0;1.12622;0.86811;-1.5708;1.45372;-5.40667;-0.627599;1.5201;-6.12864;-0.124423;0.363;2.53291;0.92059;0;-2.17947;0.92059;-1.5708;1.45375;-5.40667;0.629142;1.52013;-6.12864;0.125947;0.363;3.75029;0.920593;0;-0.962101;0.920593;-1.5708;2.01536;0.868128;-1.5708;3.14042;0.828733;-1.5708;0.00117092;0.82872;-1.5708;1.12622;0.86811;-1.5708;-2.17947;0.92059;-1.5708;-0.962101;0.920593;-1.5708;1.1409e-006;0;0;1.57064;0.122286;-1.57064;-4.90333;-0.0478633;-4.85547;9.51085e-007;2.09199e-006;-1.1409e-006;0.000772162;9.07973e-006;0.000763136;-5.8947;0.794867;-0.381;-3.64814;0.503712;-0.381;-5.02357;-1.29629;-0.381
799;3.99;-0.0428806;0.00911205;0.0927419;-0.847358;-0.12187;4.90555;0.43942;0.0832587;-0.000246508;-1.67105e-005;0.000292703;-0.00198327;-1.80534e-005;-0.000773175;-0.000208488;0.000289102;2.7712e-005;798;2.77812e-005;-8.13337e-007;2.75497e-005;-0.0176689;798;-0.14305;-0.0171367;0.0216429;556.303;806.869;205.74;203.058;1780.78;0.0470997;4.85845;-9.50846e-006;-0.000763717;-1.89985e-006;1.08651e-006;0.43942;-0.000208338;0.0216429;2.75497e-005;0.0832587;0.000289102;-1.89548;-0.00229619;-0.176384;0;0;0;0;0;0;0;1.24102;-4.81135;0.194859;-0.381;2.63697;0;0;2.63697;0;0;1.15945;-4.64325;-0.0962978;-0.381;0.543919;0;0;0.543919;0;0;1.20091;-4.97945;-0.0962988;-0.381;-1.61003;0;0;-1.61003;0;0;1.48126;-5.19402;0.754143;1.49371;-4.33028;1.16595;0.363;0.444899;0.868472;0;2.0157;0.868472;-1.5708;1.35425;-4.11372;0.125774;1.36138;-4.11346;1.04077;0.363;1.57051;0.828953;0;3.1413;0.828953;-1.5708;1.35426;-4.11372;-0.124226;1.36138;-4.11345;-1.03924;0.363;4.71268;0.82894;0;0.000292188;0.82894;-1.5708;1.48124;-5.19402;-0.752598;1.49368;-4.33028;-1.16443;0.363;5.83827;0.868455;0;1.12588;0.868455;-1.5708;1.45401;-5.40892;-0.627598;1.52;-6.13162;-0.124423;0.363;2.53339;0.920217;0;-2.179;0.920217;-1.5708;1.45403;-5.40892;0.629143;1.52003;-6.13162;0.125947;0.363;3.74981;0.92022;0;-0.96258;0.92022;-1.5708;2.0157;0.868472;-1.5708;3.1413;0.828953;-1.5708;0.000292188;0.82894;-1.5708;1.12588;0.868455;-1.5708;-2.179;0.920217;-1.5708;-0.96258;0.92022;-1.5708;1.08651e-006;0;0;1.57065;0.12187;-1.57065;-4.90555;-0.0470997;-4.85845;8.13337e-007;1.89985e-006;-1.08651e-006;0.000773175;9.50846e-006;0.000763717;-5.89768;0.794868;-0.381;-3.65112;0.503712;-0.381;-5.02655;-1.29629;-0.381
800;3.995;-0.0413095;0.0090626;0.092255;-0.846769;-0.121456;4.90773;0.429943;0.082858;-0.000229734;-1.53722e-005;0.000282329;-0.00185224;-1.66583e-005;-0.000774243;-0.00021947;0.000279001;2.97557e-005;799;2.98231e-005;-6.65249e-007;2.96175e-005;-0.0190516;799;-0.151292;-0.0170308;0.0207091;558.602;795.758;249.034;199.227;1939.4;0.0463368;4.86139;-9.96501e-006;-0.000764326;-1.70214e-006;1.03689e-006;0.429963;-0.000219079;0.0207091;2.96175e-005;0.082858;0.000279001;-1.89137;-0.0021481;-0.186776;0;0;0;0;0;0;0;1.24035;-4.81505;0.19486;-0.381;2.63667;0;0;2.63667;0;0;1.16011;-4.64695;-0.0962977;-0.381;0.543579;0;0;0.543579;0;0;1.20088;-4.98315;-0.0962987;-0.381;-1.60939;0;0;-1.60939;0;0;1.48081;-5.19621;0.754144;1.49369;-4.33322;1.16595;0.363;0.445235;0.868814;0;2.01603;0.868814;-1.5708;1.35457;-4.11585;0.125775;1.36182;-4.11639;1.04077;0.363;1.57138;0.82917;0;-3.141;0.82917;-1.5708;1.35458;-4.11585;-0.124225;1.36181;-4.11639;-1.03924;0.363;4.7118;0.829156;0;-0.000585487;0.829156;-1.5708;1.4808;-5.19621;-0.752597;1.49367;-4.33322;-1.16442;0.363;5.83793;0.868797;0;1.12555;0.868797;-1.5708;1.45429;-5.41112;-0.627597;1.5199;-6.13456;-0.124422;0.363;2.53387;0.919844;0;-2.17852;0.919844;-1.5708;1.45432;-5.41112;0.629144;1.51992;-6.13456;0.125948;0.363;3.74933;0.919845;0;-0.963057;0.919845;-1.5708;2.01603;0.868814;-1.5708;-3.141;0.82917;-1.5708;-0.000585487;0.829156;-1.5708;1.12555;0.868797;-1.5708;-2.17852;0.919844;-1.5708;-0.963057;0.919845;-1.5708;1.03689e-006;0;0;1.57066;0.121456;-1.57066;-4.90773;-0.0463368;-4.86139;6.65249e-007;1.70214e-006;-1.03689e-006;0.000774243;9.96501e-006;0.000764326;-5.90062;0.794868;-0.381;-3.65406;0.503713;-0.381;-5.02949;-1.29629;-0.381
801;4;-0.0397653;0.00901208;0.0916809;-0.843118;-0.121044;4.90985;0.420506;0.0823696;-0.000214095;-1.40987e-005;0.00027035;-0.00171741;-1.53219e-005;-0.000775363;-0.00022954;0.000267286;3.11661e-005;800;3.12439e-005;-5.09918e-007;3.10662e-005;-0.0203284;800;-0.158389;-0.0169297;0.0197303;573.927;844.416;232.559;207.273;1866.99;0.0455747;4.86428;-1.04441e-005;-0.000764965;-1.50202e-006;9.92098e-007;0.420546;-0.000229052;0.0197303;3.10662e-005;0.0823696;0.000267286;-1.88345;-0.00199469;-0.195744;0;0;0;0;0;0;0;1.23968;-4.8187;0.19486;-0.381;2.63637;0;0;2.63637;0;0;1.16076;-4.6506;-0.0962976;-0.381;0.54324;0;0;0.54324;0;0;1.20085;-4.9868;-0.0962985;-0.381;-1.60876;0;0;-1.60876;0;0;1.48036;-5.19835;0.754145;1.49367;-4.33611;1.16595;0.363;0.445571;0.869154;0;2.01637;0.869154;-1.5708;1.35488;-4.11794;0.125776;1.36225;-4.11928;1.04077;0.363;1.57226;0.829382;0;-3.14013;0.829382;-1.5708;1.35489;-4.11794;-0.124224;1.36224;-4.11928;-1.03924;0.363;4.71093;0.829369;0;-0.00146194;0.829369;-1.5708;1.48035;-5.19835;-0.752595;1.49365;-4.33611;-1.16442;0.363;5.8376;0.869138;0;1.12521;0.869138;-1.5708;1.45458;-5.41327;-0.627596;1.5198;-6.13745;-0.124421;0.363;2.53435;0.919469;0;-2.17804;0.919469;-1.5708;1.4546;-5.41327;0.629145;1.51981;-6.13745;0.125949;0.363;3.74886;0.91947;0;-0.963534;0.91947;-1.5708;2.01637;0.869154;-1.5708;-3.14013;0.829382;-1.5708;-0.00146194;0.829369;-1.5708;1.12521;0.869138;-1.5708;-2.17804;0.919469;-1.5708;-0.963534;0.91947;-1.5708;9.92098e-007;0;0;1.57067;0.121044;-1.57067;-4.90985;-0.0455747;-4.86428;5.09918e-007;1.50202e-006;-9.92098e-007;0.000775363;1.04441e-005;0.000764965;-5.90351;0.794869;-0.381;-3.65695;0.503714;-0.381;-5.03238;-1.29629;-0.381
802;4.005;-0.0383182;0.00896074;0.0910288;-0.836782;-0.120635;4.91193;0.411129;0.0818027;-0.000197528;-1.28934e-005;0.000257192;-0.00158963;-1.405e-005;-0.000776532;-0.000238816;0.00025438;3.19249e-005;801;3.20026e-005;-3.50648e-007;3.18541e-005;-0.0214848;801;-0.16408;-0.0168336;0.0187156;558.219;798.44;218;201.526;1785;0.0448134;4.86712;-1.09406e-005;-0.000765634;-1.30274e-006;9.52093e-007;0.411185;-0.0002383;0.0187156;3.18541e-005;0.0818027;0.00025438;-1.8722;-0.00184945;-0.202957;0;0;0;0;0;0;0;1.23902;-4.82231;0.19486;-0.381;2.63607;0;0;2.63607;0;0;1.16141;-4.6542;-0.0962975;-0.381;0.542902;0;0;0.542902;0;0;1.20083;-4.9904;-0.0962982;-0.381;-1.60812;0;0;-1.60812;0;0;1.47991;-5.20044;0.754147;1.49365;-4.33895;1.16596;0.363;0.445908;0.869491;0;2.0167;0.869491;-1.5708;1.35519;-4.11998;0.125778;1.36267;-4.12212;1.04077;0.363;1.57314;0.829591;0;-3.13925;0.829591;-1.5708;1.35521;-4.11998;-0.124222;1.36266;-4.12212;-1.03924;0.363;4.71005;0.829577;0;-0.00233692;0.829577;-1.5708;1.4799;-5.20044;-0.752594;1.49363;-4.33895;-1.16442;0.363;5.83726;0.869477;0;1.12487;0.869477;-1.5708;1.45486;-5.41537;-0.627595;1.51969;-6.14029;-0.124421;0.363;2.53483;0.919093;0;-2.17756;0.919093;-1.5708;1.45488;-5.41537;0.629146;1.5197;-6.14029;0.125949;0.363;3.74838;0.919093;0;-0.96401;0.919093;-1.5708;2.0167;0.869491;-1.5708;-3.13925;0.829591;-1.5708;-0.00233692;0.829577;-1.5708;1.12487;0.869477;-1.5708;-2.17756;0.919093;-1.5708;-0.96401;0.919093;-1.5708;9.52093e-007;0;0;1.57068;0.120635;-1.57068;-4.91193;-0.0448134;-4.86712;3.50648e-007;1.30274e-006;-9.52093e-007;0.000776532;1.09406e-005;0.000765634;-5.90635;0.79487;-0.381;-3.65979;0.503714;-0.381;-5.03522;-1.29629;-0.381
803;4.01;-0.0370245;0.00890886;0.0903189;-0.828283;-0.120229;4.91396;0.401824;0.0811774;-0.00017954;-1.17575e-005;0.000243298;-0.00143996;-1.28464e-005;-0.000777744;-0.000247406;0.000240727;3.2067e-005;802;3.21498e-005;-1.90492e-007;3.20312e-005;-0.0225159;802;-0.168608;-0.0167427;0.017672;536.763;821.811;224.896;218.383;1809.9;0.0440534;4.86991;-1.14497e-005;-0.000766335;-1.10728e-006;9.16784e-007;0.401894;-0.00024668;0.017672;3.20312e-005;0.0811774;0.000240727;-1.85827;-0.00167611;-0.208721;0;0;0;0;0;0;0;1.23835;-4.82586;0.19486;-0.381;2.63577;0;0;2.63577;0;0;1.16206;-4.65776;-0.0962973;-0.381;0.542564;0;0;0.542564;0;0;1.2008;-4.99396;-0.096298;-0.381;-1.60749;0;0;-1.60749;0;0;1.47945;-5.20249;0.754148;1.49362;-4.34174;1.16596;0.363;0.446245;0.869827;0;2.01704;0.869827;-1.5708;1.3555;-4.12197;0.125779;1.36308;-4.12491;1.04077;0.363;1.57401;0.829795;0;-3.13838;0.829795;-1.5708;1.35551;-4.12197;-0.124221;1.36307;-4.12491;-1.03924;0.363;4.70918;0.829781;0;-0.00321014;0.829781;-1.5708;1.47945;-5.20249;-0.752593;1.4936;-4.34174;-1.16442;0.363;5.83692;0.869813;0;1.12453;0.869813;-1.5708;1.45513;-5.41743;-0.627593;1.51957;-6.14308;-0.12442;0.363;2.5353;0.918716;0;-2.17709;0.918716;-1.5708;1.45515;-5.41743;0.629148;1.51959;-6.14308;0.12595;0.363;3.74791;0.918715;0;-0.964484;0.918715;-1.5708;2.01704;0.869827;-1.5708;-3.13838;0.829795;-1.5708;-0.00321014;0.829781;-1.5708;1.12453;0.869813;-1.5708;-2.17709;0.918716;-1.5708;-0.964484;0.918715;-1.5708;9.16784e-007;0;0;1.57069;0.120229;-1.57069;-4.91396;-0.0440534;-4.86991;1.90492e-007;1.10728e-006;-9.16784e-007;0.000777744;1.14497e-005;0.000766335;-5.90914;0.794871;-0.381;-3.66258;0.503715;-0.381;-5.03801;-1.29629;-0.381
804;4.015;-0.0359247;0.00885672;0.0895773;-0.818235;-0.119826;4.91595;0.392602;0.0805198;-0.000165446;-1.06921e-005;0.000229089;-0.00132643;-1.17127e-005;-0.000778997;-0.000254986;0.000226745;3.17312e-005;803;3.18007e-005;-3.19309e-008;3.17122e-005;-0.0234248;803;-0.171862;-0.016657;0.0166075;708.405;833.305;219.533;225.28;1995.72;0.0432948;4.87266;-1.1967e-005;-0.000767068;-9.17948e-007;8.86017e-007;0.392681;-0.000254416;0.0166075;3.17122e-005;0.0805198;0.000226745;-1.84242;-0.0015472;-0.212895;0;0;0;0;0;0;0;1.23769;-4.82936;0.19486;-0.381;2.63548;0;0;2.63548;0;0;1.16271;-4.66126;-0.0962972;-0.381;0.542228;0;0;0.542228;0;0;1.20077;-4.99746;-0.0962978;-0.381;-1.60686;0;0;-1.60686;0;0;1.479;-5.20449;0.754149;1.49359;-4.34449;1.16596;0.363;0.446581;0.870161;0;2.01738;0.870161;-1.5708;1.3558;-4.12392;0.12578;1.36348;-4.12766;1.04077;0.363;1.57488;0.829996;0;-3.13751;0.829996;-1.5708;1.35581;-4.12392;-0.12422;1.36348;-4.12766;-1.03924;0.363;4.70831;0.829981;0;-0.00408125;0.829981;-1.5708;1.47899;-5.20449;-0.752592;1.49358;-4.34448;-1.16442;0.363;5.83658;0.870147;0;1.1242;0.870147;-1.5708;1.45541;-5.41944;-0.627592;1.51946;-6.14583;-0.124419;0.363;2.53578;0.918338;0;-2.17661;0.918338;-1.5708;1.45543;-5.41944;0.629149;1.51947;-6.14583;0.125951;0.363;3.74743;0.918337;0;-0.964957;0.918337;-1.5708;2.01738;0.870161;-1.5708;-3.13751;0.829996;-1.5708;-0.00408125;0.829981;-1.5708;1.1242;0.870147;-1.5708;-2.17661;0.918338;-1.5708;-0.964957;0.918337;-1.5708;8.86017e-007;0;0;1.5707;0.119826;-1.5707;-4.91595;-0.0432948;-4.87266;3.19309e-008;9.17948e-007;-8.86017e-007;0.000778997;1.1967e-005;0.000767068;-5.91189;0.794871;-0.381;-3.66533;0.503716;-0.381;-5.04076;-1.29629;-0.381
805;4.02;-0.035042;0.00880463;0.0888348;-0.807289;-0.119427;4.91789;0.383469;0.0798605;-0.000147259;-9.69367e-006;0.000214923;-0.00118341;-1.06487e-005;-0.000780286;-0.00026214;0.000212793;3.09846e-005;804;3.10511e-005;1.23031e-007;3.09923e-005;-0.02422;804;-0.174197;-0.0165766;0.0155279;549.023;821.045;209.954;305.737;1894.57;0.042538;4.87535;-1.24884e-005;-0.000767835;-7.36566e-007;8.59597e-007;0.383554;-0.000261319;0.0155279;3.09923e-005;0.0798605;0.000212793;-1.82548;-0.00138065;-0.215922;0;0;0;0;0;0;0;1.23703;-4.83282;0.194861;-0.381;2.63518;0;0;2.63518;0;0;1.16336;-4.66472;-0.0962969;-0.381;0.541892;0;0;0.541892;0;0;1.20074;-5.00092;-0.0962975;-0.381;-1.60623;0;0;-1.60623;0;0;1.47854;-5.20644;0.75415;1.49356;-4.34718;1.16596;0.363;0.446917;0.870492;0;2.01771;0.870492;-1.5708;1.35609;-4.12583;0.125781;1.36388;-4.13036;1.04077;0.363;1.57575;0.830191;0;-3.13664;0.830191;-1.5708;1.35611;-4.12583;-0.124219;1.36388;-4.13035;-1.03924;0.363;4.70744;0.830176;0;-0.00494994;0.830176;-1.5708;1.47853;-5.20644;-0.752591;1.49354;-4.34718;-1.16442;0.363;5.83625;0.870479;0;1.12386;0.870479;-1.5708;1.45568;-5.42141;-0.627591;1.51934;-6.14852;-0.124418;0.363;2.53625;0.91796;0;-2.17614;0.91796;-1.5708;1.4557;-5.42141;0.62915;1.51935;-6.14852;0.125952;0.363;3.74696;0.917957;0;-0.965428;0.917957;-1.5708;2.01771;0.870492;-1.5708;-3.13664;0.830191;-1.5708;-0.00494994;0.830176;-1.5708;1.12386;0.870479;-1.5708;-2.17614;0.91796;-1.5708;-0.965428;0.917957;-1.5708;8.59597e-007;0;0;1.57071;0.119427;-1.57071;-4.91789;-0.042538;-4.87535;-1.23031e-007;7.36566e-007;-8.59597e-007;0.000780286;1.24884e-005;0.000767835;-5.91458;0.794872;-0.381;-3.66802;0.503716;-0.381;-5.04345;-1.29628;-0.381
806;4.025;-0.0343822;0.00875291;0.0881218;-0.796086;-0.119031;4.91979;0.374427;0.0792301;-0.000133396;-8.76102e-006;0.000201145;-0.00106633;-9.65261e-006;-0.000781609;-0.000268269;0.000199215;2.9813e-005;805;2.98714e-005;2.72239e-007;2.98416e-005;-0.0249123;805;-0.175567;-0.0165017;0.0144392;548.257;821.428;208.422;211.87;1816.41;0.0417832;4.878;-1.30099e-005;-0.000768634;-5.65048e-007;8.37287e-007;0.374513;-0.000267548;0.0144392;2.98416e-005;0.0792301;0.000199215;-1.80825;-0.00124573;-0.217744;0;0;0;0;0;0;0;1.23637;-4.83622;0.194861;-0.381;2.63488;0;0;2.63488;0;0;1.16401;-4.66812;-0.0962967;-0.381;0.541558;0;0;0.541558;0;0;1.20071;-5.00432;-0.0962972;-0.381;-1.6056;0;0;-1.6056;0;0;1.47808;-5.20835;0.754152;1.49352;-4.34983;1.16596;0.363;0.447253;0.87082;0;2.01805;0.87082;-1.5708;1.35638;-4.12768;0.125783;1.36427;-4.13301;1.04077;0.363;1.57661;0.830383;0;-3.13577;0.830383;-1.5708;1.3564;-4.12768;-0.124217;1.36426;-4.133;-1.03924;0.363;4.70657;0.830367;0;-0.00581586;0.830367;-1.5708;1.47807;-5.20835;-0.752589;1.4935;-4.34983;-1.16442;0.363;5.83591;0.870807;0;1.12352;0.870807;-1.5708;1.45594;-5.42333;-0.62759;1.51921;-6.15117;-0.124417;0.363;2.53672;0.91758;0;-2.17567;0.91758;-1.5708;1.45596;-5.42333;0.629151;1.51923;-6.15117;0.125953;0.363;3.74649;0.917577;0;-0.965898;0.917577;-1.5708;2.01805;0.87082;-1.5708;-3.13577;0.830383;-1.5708;-0.00581586;0.830367;-1.5708;1.12352;0.870807;-1.5708;-2.17567;0.91758;-1.5708;-0.965898;0.917577;-1.5708;8.37287e-007;0;0;1.57072;0.119031;-1.57072;-4.91979;-0.0417832;-4.878;-2.72239e-007;5.65048e-007;-8.37287e-007;0.000781609;1.30099e-005;0.000768634;-5.91723;0.794873;-0.381;-3.67067;0.503717;-0.381;-5.0461;-1.29628;-0.381
807;4.03;-0.0339355;0.0087019;0.0874678;-0.785213;-0.118637;4.92164;0.365472;0.078658;-0.000117743;-7.88836e-006;0.000187994;-0.000947282;-8.72135e-006;-0.00078296;-0.000273876;0.000186252;2.83081e-005;806;2.83557e-005;4.14007e-007;2.83537e-005;-0.0255137;806;-0.176316;-0.0164322;0.0133452;599.596;820.662;218.383;200.376;1847.06;0.0410309;4.88061;-1.35283e-005;-0.000769465;-4.0481e-007;8.18817e-007;0.365556;-0.000273086;0.0133452;2.83537e-005;0.078658;0.000186252;-1.79145;-0.0011076;-0.218792;0;0;0;0;0;0;0;1.23571;-4.83958;0.194861;-0.381;2.63459;0;0;2.63459;0;0;1.16465;-4.67147;-0.0962964;-0.381;0.541226;0;0;0.541226;0;0;1.20069;-5.00768;-0.0962968;-0.381;-1.60498;0;0;-1.60498;0;0;1.47761;-5.21022;0.754153;1.49347;-4.35244;1.16596;0.363;0.447588;0.871145;0;2.01838;0.871145;-1.5708;1.35667;-4.1295;0.125784;1.36465;-4.13561;1.04077;0.363;1.57748;0.83057;0;-3.13491;0.83057;-1.5708;1.35668;-4.1295;-0.124216;1.36465;-4.13561;-1.03923;0.363;4.70571;0.830553;0;-0.00667876;0.830553;-1.5708;1.47761;-5.21021;-0.752588;1.49346;-4.35243;-1.16442;0.363;5.83557;0.871133;0;1.12318;0.871133;-1.5708;1.45621;-5.4252;-0.627588;1.51909;-6.15378;-0.124417;0.363;2.53719;0.9172;0;-2.1752;0.9172;-1.5708;1.45622;-5.4252;0.629153;1.5191;-6.15378;0.125953;0.363;3.74602;0.917196;0;-0.966365;0.917196;-1.5708;2.01838;0.871145;-1.5708;-3.13491;0.83057;-1.5708;-0.00667876;0.830553;-1.5708;1.12318;0.871133;-1.5708;-2.1752;0.9172;-1.5708;-0.966365;0.917196;-1.5708;8.18817e-007;0;0;1.57072;0.118637;-1.57072;-4.92164;-0.0410309;-4.88061;-4.14007e-007;4.0481e-007;-8.18817e-007;0.00078296;1.35283e-005;0.000769465;-5.91984;0.794874;-0.381;-3.67328;0.503718;-0.381;-5.0487;-1.29628;-0.381
